evolution$generation,evolution$evaluated,seed,generator,objective$c1avg,objective$c1std,objective$c2avg,objective$c2std,objective$c3avg,objective$c3std,generator,seed,c3avg,c2avg,c1avg,c3std,c2std,c1std
1000,1000,-9804.181826887187,uniform,0.275410087791791,0.10643403871216664,0.7324790422871318,0.10182703363184388,16.005516796605846,4.611941679604128,uniform,-9804.181826887187,16.005516796605846,0.7324790422871318,0.275410087791791,4.611941679604128,0.10182703363184388,0.10643403871216664
1000,1000,-4784.549796249645,random,0.43335875581110467,0.32338732554541755,0.24517901722822308,0.2051328178004807,42.03303663685585,26.171857817837463,random,-4784.549796249645,42.03303663685585,0.24517901722822308,0.43335875581110467,26.171857817837463,0.2051328178004807,0.32338732554541755
1000,1000,-25336.904003097545,random,0.6077756864563594,0.3178007129681153,0.3747651644717549,0.17568738596744957,31.845079112715517,11.790596170266685,random,-25336.904003097545,31.845079112715517,0.3747651644717549,0.6077756864563594,11.790596170266685,0.17568738596744957,0.3178007129681153
1000,1000,-1341.5520534783864,random,0.54063320994584,0.2448041096573086,0.5542504541124493,0.40031577991793116,63.56980225075052,19.877049288320435,random,-1341.5520534783864,63.56980225075052,0.5542504541124493,0.54063320994584,19.877049288320435,0.40031577991793116,0.2448041096573086
1000,1000,24928.981537471365,split,0.7620157350084708,0.23436161479115228,0.6579909760434528,0.4277024384214007,45.95100010029133,13.66549684674288,split,24928.981537471365,45.95100010029133,0.6579909760434528,0.7620157350084708,13.66549684674288,0.4277024384214007,0.23436161479115228
1000,1000,16836.06462743692,random,0.6467655628640878,0.08347421118091743,0.6755160457420587,0.1305599398460557,17.59693831469184,12.470893881789083,random,16836.06462743692,17.59693831469184,0.6755160457420587,0.6467655628640878,12.470893881789083,0.1305599398460557,0.08347421118091743
1000,1000,54610.705632858444,split,0.7994732758377614,0.06809195974309924,0.052313270101654166,0.0401987551074778,80.06853651193542,3.0701800299285873,split,54610.705632858444,80.06853651193542,0.052313270101654166,0.7994732758377614,3.0701800299285873,0.0401987551074778,0.06809195974309924
1000,1000,18112.3920412531,zipf,0.4896459398383437,0.2999087400849442,0.5127215551371755,0.32071520342251153,49.72123894268388,26.87223682133804,zipf,18112.3920412531,49.72123894268388,0.5127215551371755,0.4896459398383437,26.87223682133804,0.32071520342251153,0.2999087400849442
1000,1000,-9675.055914401455,random,0.746185005305207,0.10266024677923649,0.4885325415229525,0.061628674041716534,63.853596613348344,10.71102896841079,random,-9675.055914401455,63.853596613348344,0.4885325415229525,0.746185005305207,10.71102896841079,0.061628674041716534,0.10266024677923649
1000,1000,48508.219409855345,uniform,0.08749934745191505,0.029011262788776953,0.9177202233003515,0.08529510751154923,64.40746385903901,5.711840430537714,uniform,48508.219409855345,64.40746385903901,0.9177202233003515,0.08749934745191505,5.711840430537714,0.08529510751154923,0.029011262788776953
1000,1000,93644.46309757876,zipf,0.8039367927011769,0.17233686272614662,0.6590748815324222,0.2449152603689819,73.82014520285135,27.532710152926565,zipf,93644.46309757876,73.82014520285135,0.6590748815324222,0.8039367927011769,27.532710152926565,0.2449152603689819,0.17233686272614662
1000,1000,55653.367956594506,uniform,0.2441955609271257,0.1932864273110464,0.2585149271598368,0.1934370408407919,26.80103652602811,20.06494052903007,uniform,55653.367956594506,26.80103652602811,0.2585149271598368,0.2441955609271257,20.06494052903007,0.1934370408407919,0.1932864273110464
1000,1000,-100000.0,random,0.38413598776815233,0.04415975071374766,0.12320390236751365,0.051603035253490276,19.047537246385698,2.615116421769353,random,-100000.0,19.047537246385698,0.12320390236751365,0.38413598776815233,2.615116421769353,0.051603035253490276,0.04415975071374766
1000,1000,50136.43283242249,uniform,0.19271684132985625,0.21132576028916264,0.748318944268311,0.2458113113413167,76.53465140389635,3.1514420900719413,uniform,50136.43283242249,76.53465140389635,0.748318944268311,0.19271684132985625,3.1514420900719413,0.2458113113413167,0.21132576028916264
1000,1000,2090.977150376959,zipf,0.8619137384357975,0.08439207373339774,0.11160439831438086,0.23724093946363567,49.74090462940642,4.2812067553499356,zipf,2090.977150376959,49.74090462940642,0.11160439831438086,0.8619137384357975,4.2812067553499356,0.23724093946363567,0.08439207373339774
1000,1000,-41872.960559875064,uniform,0.2565734152221028,0.42962581455578475,0.06369872397328598,0.126917418455233,24.028229657927124,39.507580406322205,uniform,-41872.960559875064,24.028229657927124,0.06369872397328598,0.2565734152221028,39.507580406322205,0.126917418455233,0.42962581455578475
1000,1000,65384.10583841131,split,0.4473976727647509,0.3229150129314614,0.19232784173103717,0.03463633635216953,40.39841044670668,12.392046805532104,split,65384.10583841131,40.39841044670668,0.19232784173103717,0.4473976727647509,12.392046805532104,0.03463633635216953,0.3229150129314614
1000,1000,95684.39284675592,random,0.7679180695403046,0.030582269968171594,0.6537200816044979,0.23861740774134224,41.6576786899118,7.885988419743662,random,95684.39284675592,41.6576786899118,0.6537200816044979,0.7679180695403046,7.885988419743662,0.23861740774134224,0.030582269968171594
1000,1000,100000.0,zipf,0.43100403241951435,0.28278857791076273,0.6150316861870778,0.3410417585922231,55.07306307126466,25.588918714209385,zipf,100000.0,55.07306307126466,0.6150316861870778,0.43100403241951435,25.588918714209385,0.3410417585922231,0.28278857791076273
1000,1000,31528.406954077072,uniform,0.5936707621405123,0.34012823957981053,0.6315844190692429,0.16511889657467935,9.837703532109089,12.555310870251787,uniform,31528.406954077072,9.837703532109089,0.6315844190692429,0.5936707621405123,12.555310870251787,0.16511889657467935,0.34012823957981053
1000,1000,-11353.956264821114,random,0.6704296248904141,0.1704106938685613,0.15306643733659647,0.08611895841354794,51.68753623592216,13.906978588221866,random,-11353.956264821114,51.68753623592216,0.15306643733659647,0.6704296248904141,13.906978588221866,0.08611895841354794,0.1704106938685613
1000,1000,-65894.31948121177,uniform,0.0810647737357638,0.19953629068423615,0.08627202206159393,0.23244986373691212,10.09248758488139,24.619405559994817,uniform,-65894.31948121177,10.09248758488139,0.08627202206159393,0.0810647737357638,24.619405559994817,0.23244986373691212,0.19953629068423615
1000,1000,69524.14242824403,uniform,0.16766425017487538,0.24459141796337436,0.2369725194025758,0.349999933390448,22.07217526535172,29.83141586705292,uniform,69524.14242824403,22.07217526535172,0.2369725194025758,0.16766425017487538,29.83141586705292,0.349999933390448,0.24459141796337436
1000,1000,100000.0,split,0.43947024321674577,0.48625805103615727,0.19035971389386938,0.2148740674250376,2.2453315508278227,6.241499402435327,split,100000.0,2.2453315508278227,0.19035971389386938,0.43947024321674577,6.241499402435327,0.2148740674250376,0.48625805103615727
1000,1000,-6806.441720374409,uniform,0.5704599082013097,0.3094361267300305,0.7002487112677579,0.10059364545551475,44.021447628010286,34.52195424523068,uniform,-6806.441720374409,44.021447628010286,0.7002487112677579,0.5704599082013097,34.52195424523068,0.10059364545551475,0.3094361267300305
1000,1000,31082.703107266716,random,0.4190717990165108,0.07962967606464383,0.34722274037333434,0.050528675293864914,55.65574380458653,17.522573759055646,random,31082.703107266716,55.65574380458653,0.34722274037333434,0.4190717990165108,17.522573759055646,0.050528675293864914,0.07962967606464383
1000,1000,17773.702274367868,split,0.807528963488665,0.03750642207576902,0.5819428938443266,0.2015696085915029,42.366991167590704,22.69316111503061,split,17773.702274367868,42.366991167590704,0.5819428938443266,0.807528963488665,22.69316111503061,0.2015696085915029,0.03750642207576902
1000,1000,48503.53193401283,random,0.47443384337861233,0.29663781871467654,0.46408152706313927,0.330342839001509,53.498404471144816,31.752979124991363,random,48503.53193401283,53.498404471144816,0.46408152706313927,0.47443384337861233,31.752979124991363,0.330342839001509,0.29663781871467654
1000,1000,89838.85932143367,zipf,0.6940550963535153,0.30091262159888865,0.7374793535990272,0.0737550146448766,31.96433340646014,33.99119605785838,zipf,89838.85932143367,31.96433340646014,0.7374793535990272,0.6940550963535153,33.99119605785838,0.0737550146448766,0.30091262159888865
1000,1000,31355.32282117341,zipf,0.8394131613816245,0.031146550977343666,0.14757507531992697,0.12831895782934935,46.333882682831465,7.374016859265888,zipf,31355.32282117341,46.333882682831465,0.14757507531992697,0.8394131613816245,7.374016859265888,0.12831895782934935,0.031146550977343666
1000,1000,63548.45061427218,uniform,0.5671347298527927,0.07690483361825723,0.04576943215747575,0.01835184953134489,30.492987952345707,0.14311259739920215,uniform,63548.45061427218,30.492987952345707,0.04576943215747575,0.5671347298527927,0.14311259739920215,0.01835184953134489,0.07690483361825723
1000,1000,-100000.0,uniform,0.10415733656867694,0.073470222659587,0.5124365709293429,0.14535746259921717,64.24903033887693,21.33554817712515,uniform,-100000.0,64.24903033887693,0.5124365709293429,0.10415733656867694,21.33554817712515,0.14535746259921717,0.073470222659587
1000,1000,61785.01340861301,uniform,0.3279643473906063,0.27155383401571587,0.4186478433171448,0.047628379496041214,29.516717887932195,16.17551368552183,uniform,61785.01340861301,29.516717887932195,0.4186478433171448,0.3279643473906063,16.17551368552183,0.047628379496041214,0.27155383401571587
