evolution$generation,evolution$evaluated,seed,generator,objective$c1avg,objective$c1std,objective$c2avg,objective$c2std,objective$c3avg,objective$c3std,generator,seed,c3avg,c2avg,c1avg,c3std,c2std,c1std
300,300,27325.766788088906,zipf,0.8431055417468325,0.08191844075524049,0.7956683549391282,0.1042877398563324,86.68631564585749,7.393993262133304,zipf,27325.766788088906,86.68631564585749,0.7956683549391282,0.8431055417468325,7.393993262133304,0.1042877398563324,0.08191844075524049
300,300,16836.06462743692,random,0.6467655628640878,0.08347421118091743,0.6755160457420587,0.1305599398460557,17.59693831469184,12.470893881789083,random,16836.06462743692,17.59693831469184,0.6755160457420587,0.6467655628640878,12.470893881789083,0.1305599398460557,0.08347421118091743
300,300,54610.705632858444,split,0.7994732758377614,0.06809195974309924,0.052313270101654166,0.0401987551074778,80.06853651193542,3.0701800299285873,split,54610.705632858444,80.06853651193542,0.052313270101654166,0.7994732758377614,3.0701800299285873,0.0401987551074778,0.06809195974309924
300,300,31528.406954077072,uniform,0.5936707621405123,0.34012823957981053,0.6315844190692429,0.16511889657467935,9.837703532109089,12.555310870251787,uniform,31528.406954077072,9.837703532109089,0.6315844190692429,0.5936707621405123,12.555310870251787,0.16511889657467935,0.34012823957981053
300,300,48508.219409855345,uniform,0.08749934745191505,0.029011262788776953,0.9177202233003515,0.08529510751154923,64.40746385903901,5.711840430537714,uniform,48508.219409855345,64.40746385903901,0.9177202233003515,0.08749934745191505,5.711840430537714,0.08529510751154923,0.029011262788776953
300,300,93644.46309757876,zipf,0.8039367927011769,0.17233686272614662,0.6590748815324222,0.2449152603689819,73.82014520285135,27.532710152926565,zipf,93644.46309757876,73.82014520285135,0.6590748815324222,0.8039367927011769,27.532710152926565,0.2449152603689819,0.17233686272614662
300,300,-100000.0,random,0.38413598776815233,0.04415975071374766,0.12320390236751365,0.051603035253490276,19.047537246385698,2.615116421769353,random,-100000.0,19.047537246385698,0.12320390236751365,0.38413598776815233,2.615116421769353,0.051603035253490276,0.04415975071374766
300,300,-41872.960559875064,uniform,0.2565734152221028,0.42962581455578475,0.06369872397328598,0.126917418455233,24.028229657927124,39.507580406322205,uniform,-41872.960559875064,24.028229657927124,0.06369872397328598,0.2565734152221028,39.507580406322205,0.126917418455233,0.42962581455578475
300,300,65384.10583841131,split,0.4473976727647509,0.3229150129314614,0.19232784173103717,0.03463633635216953,40.39841044670668,12.392046805532104,split,65384.10583841131,40.39841044670668,0.19232784173103717,0.4473976727647509,12.392046805532104,0.03463633635216953,0.3229150129314614
300,300,-65894.31948121177,uniform,0.0810647737357638,0.19953629068423615,0.08627202206159393,0.23244986373691212,10.09248758488139,24.619405559994817,uniform,-65894.31948121177,10.09248758488139,0.08627202206159393,0.0810647737357638,24.619405559994817,0.23244986373691212,0.19953629068423615
300,300,48503.53193401283,random,0.47443384337861233,0.29663781871467654,0.46408152706313927,0.330342839001509,53.498404471144816,31.752979124991363,random,48503.53193401283,53.498404471144816,0.46408152706313927,0.47443384337861233,31.752979124991363,0.330342839001509,0.29663781871467654
300,300,89838.85932143367,zipf,0.6940550963535153,0.30091262159888865,0.7374793535990272,0.0737550146448766,31.96433340646014,33.99119605785838,zipf,89838.85932143367,31.96433340646014,0.7374793535990272,0.6940550963535153,33.99119605785838,0.0737550146448766,0.30091262159888865
300,300,31355.32282117341,zipf,0.8394131613816245,0.031146550977343666,0.14757507531992697,0.12831895782934935,46.333882682831465,7.374016859265888,zipf,31355.32282117341,46.333882682831465,0.14757507531992697,0.8394131613816245,7.374016859265888,0.12831895782934935,0.031146550977343666
300,300,63548.45061427218,uniform,0.5671347298527927,0.07690483361825723,0.04576943215747575,0.01835184953134489,30.492987952345707,0.14311259739920215,uniform,63548.45061427218,30.492987952345707,0.04576943215747575,0.5671347298527927,0.14311259739920215,0.01835184953134489,0.07690483361825723
300,300,-100000.0,uniform,0.10415733656867694,0.073470222659587,0.5124365709293429,0.14535746259921717,64.24903033887693,21.33554817712515,uniform,-100000.0,64.24903033887693,0.5124365709293429,0.10415733656867694,21.33554817712515,0.14535746259921717,0.073470222659587
300,300,-626.4746706342848,zipf,0.30397233100299503,0.12263243954514547,0.6292083118473473,0.34983840805067234,76.57029034267752,16.571737995170974,zipf,-626.4746706342848,76.57029034267752,0.6292083118473473,0.30397233100299503,16.571737995170974,0.34983840805067234,0.12263243954514547
300,300,46775.97668871988,zipf,0.6973191487230379,0.19516948858382266,0.7582600855654116,0.1768775476920484,30.57417591643613,24.24106081816178,zipf,46775.97668871988,30.57417591643613,0.7582600855654116,0.6973191487230379,24.24106081816178,0.1768775476920484,0.19516948858382266
300,300,8502.859687820848,zipf,0.3743430758532928,0.2937101338719313,0.4916093784540114,0.4283517700815728,25.490256688804877,21.220703703355305,zipf,8502.859687820848,25.490256688804877,0.4916093784540114,0.3743430758532928,21.220703703355305,0.4283517700815728,0.2937101338719313
300,300,-4745.64649399741,uniform,0.3806313850424128,0.17899072952947492,0.7694294348388944,0.25936470357518127,37.3512888533942,32.83279314357373,uniform,-4745.64649399741,37.3512888533942,0.7694294348388944,0.3806313850424128,32.83279314357373,0.25936470357518127,0.17899072952947492
300,300,13595.563407207374,uniform,0.38777693598972784,0.24372076354399086,0.21904707640112328,0.13893178686964355,67.11388382806183,8.551640607773976,uniform,13595.563407207374,67.11388382806183,0.21904707640112328,0.38777693598972784,8.551640607773976,0.13893178686964355,0.24372076354399086
